GO Categories,Gene Symbol,Normals_NB.MYCN.A_logFC_mean,Normals_NB.MYCN.NA_logFC_mean,Normals_NB.Unknown_logFC_mean,Normals_NB.MYCN.A_PValue_mean,Normals_NB.MYCN.NA_PValue_mean,Normals_NB.Unknown_PValue_mean,Normals_NB.MYCN.A_FDR_mean,Normals_NB.MYCN.NA_FDR_mean,Normals_NB.Unknown_FDR_mean
GO:0042976:activation of Janus kinase activity,"PRLR, PTK2B",-2.180235640214235,-1.8466029814441,-1.909150363125895,7.541466790186714e-07,1.5066523540255701e-10,0.01078386820156545,3.940512281307613e-06,7.954422732020851e-10,0.051000543091617195
GO:0042981:regulation of apoptotic process,"ACTN1, ALK, ALX3, ALX4, BAX, BCL2L13, BCL2L2, BCL3, BIK, CALR, CD3E, FAS, FLT3, IKZF3, IRF3, LGALS1, LRP5, LRP8, MADD, MAGED1, MALT1, NF2, NTF3, PAX8, RARA, RTN4, SOX9, STAT1, TGM2, TNFRSF10B, TNFRSF25, TNFSF9, TOX3, TP53, TPT1, ZBTB7A",-0.3438405795235349,-0.32738732482892247,-0.16532829881608208,0.07617647937582925,0.06382091228965611,0.15978925162995278,0.10642635145964242,0.08612399455909657,0.30182908102565503
GO:0042982:amyloid precursor protein metabolic process,"ACHE, APH1A, APOE, NCSTN, NSG1, PSEN1, PSENEN, TMCC2",0.2792739428483057,0.6921680458729634,1.0131796283738934,0.11441026727940888,0.2808020411307605,0.06367512216377377,0.16729851796510603,0.3383376263756398,0.1351268649974064
GO:0042983:amyloid precursor protein biosynthetic process,NCSTN,-0.245849794003664,0.0014808190949034,0.466395100156234,0.0151036208767253,0.993137202254838,0.0077142398075907,0.0392861788619345,1.0,0.0399300507460563
GO:0042985:negative regulation of amyloid precursor protein biosynthetic process,"ABCA7, BACE2, ITM2A, ITM2B, ITM2C",-1.5693850692998275,-1.1844618715458368,-1.0984642547343912,0.000591690176646458,0.16531983347833232,0.16245950253544358,0.0017971266414173253,0.18952454366251983,0.2770812353113476
GO:0042986:positive regulation of amyloid precursor protein biosynthetic process,"ABCA2, NCSTN, SOAT1",-0.565481974929674,-0.2499697255613719,-0.26337773116468305,0.18756886848441703,0.3313477311227177,0.1676673892644093,0.29736347346360864,0.3341640760900449,0.32956952194772887
GO:0042987:amyloid precursor protein catabolic process,"ABCG1, ADAM10, ADAM17, ADAM19, APH1A, APH1B, BACE1, CLN3, DHCR24, NCSTN, PSEN1, PSEN2, PSENEN",-0.27795713394129046,-0.10302478926552847,0.378744682548372,0.05622392528607436,0.3449447303806469,0.15879309135742525,0.09353619728991129,0.41885842534197465,0.3091267273323445
GO:0042988:X11-like protein binding,"CLSTN1, CLSTN2, CLSTN3",0.14924107897317798,1.060630792557302,1.2316796868335846,0.1059338761890623,0.0001559414197383676,0.1355040032990364,0.2042132021286589,0.0004461248873475609,0.27847449819387343
GO:0042995:cell projection,"ACTN1, ANO1, ATP1A2, ATP2B1, ATP8A2, CACNA1A, CD44, CLEC4E, CNTNAP4, CX3CL1, EZR, FFAR2, GJA5, IMPG2, LAPTM4B, MCOLN1, MEGF10, NOX1, NPHS1, NRXN1, NRXN2, NRXN3, OGT, OTOF, PDLIM5, PDPN, PLAUR, PROM2, PTPN12, SLC12A2, SLC2A13, SLC2A3, SLC6A11, SLC6A12, SLC6A13, SLC6A17, SLC6A6, SPTB, SPTBN5, SYNJ2, THSD7A, TLR2, TRPM2, ZDHHC17",-1.380249171740144,-0.9878663884812499,-0.9063513293329797,0.07969440782982203,0.08813122450792914,0.248381552455507,0.12610112246462918,0.12098667483743046,0.39553299453132496
GO:0042997:negative regulation of Golgi to plasma membrane protein transport,CSK,0.779676255897205,0.756111301358831,0.863330164406236,2.46207265596081e-06,6.80332040945626e-12,0.0045196731792374,1.25004258753666e-05,4.09631425236536e-11,0.0259638470532962
GO:0042998:positive regulation of Golgi to plasma membrane protein transport,"ACSL3, ATP2C1, CLN3, CNST",-0.3815083266587278,-0.1383811201622127,-0.032437818409806134,0.045672362140394496,0.666790575404952,0.5817535015803114,0.09774258570682491,0.7377750180320529,0.7232205389895022
GO:0043001:Golgi to plasma membrane protein transport,"AMN, MACF1, SYS1, VAMP2, VAMP3, VAMP5",-1.1661766330398344,-0.9255430250975634,-1.1323528676475092,0.1118952469012799,1.1441860970512794e-08,0.07204594902612572,0.16543239658268344,5.10142740602214e-08,0.18968353380930436
GO:0043005:neuron projection,"ANK1, ANK2, ATF4, ATP13A2, ATP7A, BCL11B, BRAF, CADM1, CAMK2B, CAMK2D, CAMK2G, CD200, CDH13, CDH2, CDK5R1, CHRNA1, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB1, CHRNB2, CHRNB3, CHRNB4, CHRND, CHRNE, CHRNG, CLN3, CLSTN1, CRHR1, CX3CL1, CXADR, DCTN1, DLG3, DLG4, EPHA8, FLRT2, GABBR2, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GABRR1, GABRR2, GABRR3, GHSR, GLRA1, GLRA2, GLRA3, GLRB, GPM6A, GPR149, GPR161, GRIN1, GRIN2B, GRIN3A, HTR3A, HTR3B, IGSF9B, IQGAP1, ITSN1, KCNN1, KCNN3, KCNN4, KCNQ1, MAP4, MCHR1, NF2, NPBWR1, NPBWR2, NPR2, NPY1R, NPY4R, NRCAM, NRP1, NRSN2, OPRD1, OPRK1, OPRL1, OPRM1, PGRMC1, POU4F1, PRLHR, PSEN1, PTGDR2, PTGS1, PTPRF, PTPRO, RAB13, RELN, RGS6, RGS9BP, RIC3, RIT2, RNF112, ROBO1, RTN1, RTN4, RTN4R, SLC12A2, SLC12A5, SLC17A6, SLC17A7, SLC1A3, SLC30A3, SLC32A1, SLC4A8, SLC6A3, SLC6A4, SNAP23, SNPH, SPA17, SSTR1, SSTR2, SSTR3, SSTR4, SSTR5, STOML3, STX1A, STX3, SV2A, SYT1, SYT11, TAOK2, TENM1, TENM2, TENM3, TENM4, UBB, VAMP1, VAMP2, VAMP3",-0.45980151951987136,-0.3872369865489772,-0.035541817475152754,0.1329512432854625,0.08732629964750417,0.18936883231896837,0.20053182328041133,0.12745118131630945,0.329457014320671
GO:0043007:maintenance of rDNA,ZMPSTE24,-1.20489314921594,-1.03307534231484,-0.221120801757577,8.38794121745186e-15,1.54251273909576e-35,0.371529082336417,1.27367450454926e-13,4.20481735081076e-34,0.783497966942467
GO:0043008:ATP-dependent protein binding,"DNAJC5, HSP90AB1",0.5347824535957619,0.5052430992746195,0.8480863296948855,0.019252574015708075,9.528900470844171e-05,0.00397550019518145,0.045316652986319476,0.0002866852855924615,0.02119710203719825
GO:0043009:chordate embryonic development,"FGFR1, TRIP6",-1.1535246826312,-1.33236851941584,-1.1331507818074886,2.0015174000052214e-06,1.107217928556491e-12,0.01380632863999055,9.891536531994769e-06,6.927733878661891e-12,0.05592546210621005
GO:0043010:camera-type eye development,"CACNA1C, CEP290, CYP1A1, EFEMP1, FBN1, FBN2, FKBP8, FKRP, FOXC1, FOXC2, GRHL2, HES5, HESX1, MITF, MTNR1B, MYF5, NEUROD4, PAX2, PITX2, PKNOX1, RAX, SHH, STRA6, TMEM231, VAX1, WT1",-1.134410330814641,-1.5673225353092037,-1.3525348737766907,0.10905420771309343,0.09072973654577537,0.20068033143152225,0.1873736068343955,0.1253037957340265,0.334300519801129
GO:0043011:myeloid dendritic cell differentiation,"BATF, BATF2, BATF3, DCSTAMP, IRF4, LTBR, NOTCH2, PSEN1, RBPJ, RELB, TGFBR2",-0.962040021091747,-0.5529365193286023,-0.4336233104043688,0.07922017403054919,0.21371432349131328,0.14149899281859615,0.1403363096482029,0.26711260193938063,0.2859090380802605
GO:0043012:regulation of fusion of sperm to egg plasma membrane,NOX5,-3.18933627069216,-1.65813410641872,-3.16933214570104,1.2384677873902e-09,4.46347582588895e-08,0.0017128165403725,1.00047890941648e-08,1.95294137630269e-07,0.0117170264818098
GO:0043014:alpha-tubulin binding,"CAV3, CDK5R1, NISCH, SLC6A2, SNCA, TRPV4",-0.5902665156133704,-0.35880525651811673,-0.6560110695088491,0.00012162540161477955,0.12435958793287939,0.15085865676357646,0.0004386799496762855,0.1666666670759049,0.292075964212834
GO:0043015:gamma-tubulin binding,"LYN, PAK1, PDE4B",-0.7608142743561678,-0.801251833907927,-0.733688725100185,0.021055037972774398,0.00012558492427903667,0.1709593652657704,0.049107590028450936,0.0003653002302392418,0.42274482531809005
GO:0043020:NADPH oxidase complex,"CYBA, CYBB, DUOX1, DUOX2, NOX1, NOX3, NOX4, NOX5",-1.3607865295044244,-0.8088159551822828,-1.0688163024044441,0.006901079891121197,0.07227659886806403,0.17018872264926,0.017398620667309152,0.1311212647987713,0.36454039016432027
GO:0043021:ribonucleoprotein complex binding,"HNRNPU, TIMM50",0.5301149147271971,0.24549904812214152,0.35559683298662703,2.576725868768505e-06,0.0031670983211351,0.07698388545801405,1.2923523729972925e-05,0.0077508191648458,0.24279122362633748
GO:0043022:ribosome binding,"CCDC47, DNAJC2, HSPA5, LETM1, LETMD1, NCLN, PIWIL2, SEC61A1, SEC61A2, SEC61B, SEC61G, TMCO1, TMEM147, YBX3",0.06222497610013208,-0.057296905420623406,-0.1921267375226638,0.18656580275157209,0.24406220180289212,0.29580589643242794,0.28012016924280914,0.3078582416544858,0.5511576701580173
GO:0043025:neuronal cell body,"ACVRL1, ADAM21, ADCY10, ADNP, ADORA1, ADORA2A, ADRA2A, ALCAM, AMFR, APOB, APOE, ASCL1, ASIC2, ATP13A2, ATP1A2, ATP7A, BACE1, BMPR1A, BMPR1B, BMPR2, BRINP2, CACNA1A, CACNA1B, CACNA1E, CACNG7, CAPN2, CASR, CCR2, CCR4, CD200, CD40, CDK5R1, CHRM2, CHRNA3, CHRNA4, CNTNAP2, CX3CL1, CYBB, DCTN1, DNER, DSCAM, ELK1, ELOVL5, EPHA5, EPHB2, EVX1, FZD3, GABBR1, GABRA2, GABRD, GFRA1, GHR, GLRA1, GNAT1, GPM6A, GRIA1, GRIA2, GRIA4, GRIN3A, HCFC1, HPN, HSP90AB1, HTR2A, IGF1R, IGF2BP1, IL6ST, INHA, ITGA4, ITPR3, KCNA1, KCNB2, KCND2, KCND3, KCNJ11, KCNJ14, KCNJ2, KCNK2, KCNN1, KCNN2, KCNN3, KCNN4, KCNQ1, KNCN, KREMEN1, L1CAM, LMTK2, LPAR1, LRP4, LRP6, LRP8, MAOB, MME, MPL, MUL1, NEGR1, NRSN2, NRXN1, NTRK1, OLFM1, P2RX2, P2RX4, P2RX6, P2RX7, PGRMC1, PLXDC1, PSEN1, PTK2B, PTK7, PTPRF, PTPRN, PURA, RET, RIC3, ROR2, RTN1, RTN4R, SCN11A, SCN1A, SEZ6, SEZ6L, SEZ6L2, SLC12A2, SLC12A5, SLC1A1, SLC1A3, SLC22A3, SLC24A1, SLC38A1, SLC38A7, SLC4A10, SLC6A1, SLC6A3, SLC6A6, SLC8A1, SLC8A2, SLC8A3, SNCA, SORL1, SRC, SRD5A1, SRD5A2, SRR, SV2A, SYT4, SYT5, TBX21, TGFB1, TMPRSS3, TMPRSS5, TNF, TNFRSF1B, TNN, TRPC5, TRPM4, TRPM5, TRPV1, UBB, UCHL1, UNC5C, USH2A, VTI1A, VTI1B",-0.6320457877202996,-0.3675337487846342,-0.1916711228221996,0.08436527821283138,0.0677776635435542,0.14486745042081967,0.1269084270338963,0.09148766825223856,0.26880533336224605
GO:0043027:cysteine-type endopeptidase inhibitor activity involved in apoptotic process,"CD27, DPEP1, GAS6, SNCA, TNFSF14",-2.3487678764296525,-1.7924601397907096,-1.9955745437273749,0.0030291164524109205,0.17025653195417179,0.18004205893218128,0.007916544223587452,0.2394414584493641,0.3458204674896501
GO:0043028:cysteine-type endopeptidase regulator activity involved in apoptotic process,FOXL2,-3.2968019170859,-3.84864475974239,-6.13405647731941,2.13155986573063e-06,1.4461506831724e-16,0.0018795219632841,1.09147528820597e-05,1.21855509975184e-15,0.0126403687999816
GO:0043029:T cell homeostasis,"BCL2, CHST3, FOXN1, FOXP3, GPR174, IL20RB, IL7R, NCKAP1L, P2RX7, PPP2CA, RC3H2, SIT1, SLC39A3, SLC46A2, SPNS2, STAT5B, TCIRG1, TGFB1, TNFSF14, ZC3H8",-0.8543738459852884,-0.7008654804848987,-0.8301737884114774,0.10783960204127782,0.04579264445323378,0.1609936382192383,0.17414092021801214,0.08037328910211763,0.2890236758815352
GO:0043030:regulation of macrophage activation,"CD74, CD84, GPR137B, RORA, SNCA",-1.2127006996103504,-0.3384261586528115,-0.17056821917780982,0.008273119585458646,0.250696557047568,0.2799668855346745,0.019570831421366678,0.3658994500002801,0.46645832806757426
GO:0043031:negative regulation of macrophage activation,"BPI, CD200, FCGR2B, IL31RA, LRFN5, NR1H3, VSIG4",-1.1181754771002503,-0.7636386439666014,0.0012472667215941494,0.1047529833443033,0.11736558160875571,0.1811800668673571,0.1353881552315927,0.17698333873451372,0.3863931427641412
GO:0043032:positive regulation of macrophage activation,"CEBPA, HAVCR2, HSPD1, IL13, IL1RL1, IL4R, SPACA3, THBS1, TLR4, TLR6, WNT5A",-1.8053975715024413,-1.5640391696010467,-1.6087879033012322,0.002788265971957031,0.036295272886973755,0.22376728752350614,0.007561414411802481,0.059753234185984085,0.43085498776190734
GO:0043034:costamere,"ANK2, DAG1, FLNC, SDC4",-2.36539308062037,-2.1539630419558393,-2.1650653001425324,0.022092364625164784,0.012680570345878424,0.19542320936390056,0.04705405377833994,0.025783211578867267,0.3436727295827144
GO:0043035:chromatin insulator sequence binding,"CTCF, CTCFL, ZFX, ZNF276",1.0167786577993168,0.3711725520119553,1.5003491249889584,0.014986161533117428,0.42809620050591735,0.05288852534050529,0.03550917491480314,0.5933366186834272,0.14866609666291725
GO:0043041:amino acid activation for nonribosomal peptide biosynthetic process,AASDH,0.0854726568082608,-0.312600545457588,-0.182046561623365,0.454528362327731,4.38349638121128e-05,0.338694338110822,0.7336461871883,0.0001426208981853,0.73256803379566
GO:0043043:peptide biosynthetic process,"FURIN, PCSK5",-1.2980318949971126,-1.2029812470509396,-1.2070111242277526,1.461071560281431e-06,1.713779668302505e-10,0.009462903716914899,7.346283298178518e-06,9.001943296036971e-10,0.041216985069529255
GO:0043048:dolichyl monophosphate biosynthetic process,DOLK,0.220142639630174,0.275571335783645,0.657875350166272,0.109274749726801,0.0018693806170861,0.0005979544180644,0.226589605402569,0.0049223816229992,0.0049312009106472
GO:0043049:otic placode formation,PROX1,-0.139351936705868,-0.278476061290493,0.269619108799152,0.679400749050114,0.201813925370898,0.575393231033612,1.0,0.350854651030551,1.0
GO:0043052:thermotaxis,"OPN4, RHO",-0.10970848329299501,-0.6488649396386929,-1.703302723807155,0.503600020604833,0.46998117447340143,0.24130943492276166,0.7672392259625396,0.5016937778007685,0.538008304690355
GO:0043062:extracellular structure organization,TGFBR1,0.693837720498791,0.778929236433226,0.887010183005169,6.50811594836403e-07,1.27635125517818e-12,0.000439312104857,3.6038239752592e-06,8.12532114542318e-12,0.0038272030653218
GO:0043063:intercellular bridge organization,TEX14,3.12176101854383,3.92293429587352,3.3898322263718,1.15120160468578e-18,1.81715143542963e-29,7.072475589808371e-20,2.77947909515757e-17,3.5374515535154197e-28,2.4653323816898902e-17
GO:0043065:positive regulation of apoptotic process,"ACE, ACVR1C, ADAMTSL4, ANO6, ARL6IP5, ATF4, ATF6, B4GALT1, BAK1, BAX, BCL2, BCL6, BMF, BMP2, BNIP3, BNIP3L, CALHM2, CNR1, CSRNP3, CTLA4, CTNNB1, DKKL1, E2F1, EMILIN2, FAM162A, FAS, FASLG, FOSL1, FOXA1, FOXL2, FOXO1, FOXO3, FRZB, GPER1, GPLD1, GRIN2A, GZMA, HOXA5, HRK, HSPD1, HTRA2, ID3, IGF2R, IRF5, IRF8, ITGA6, ITGB1, JUN, KCNMA1, KLF11, LGALS1, LILRB1, LPAR1, MAP3K9, MCL1, MMP9, MTCH2, NEUROD1, NF1, NFATC3, NOD1, NOTCH2, NR4A1, NTSR1, OLFM1, PSEN1, RARB, RARG, REST, RNF122, SFRP1, SFRP2, SFRP4, SLC9A1, SLIT2, SMPD1, SNCA, SOX4, SPDEF, SRC, STK17B, TBX20, TCTN3, TEX261, TFAP4, TGM2, TLR3, TMEM196, TNF, TNFRSF10A, TNFRSF10B, TNFRSF10C, TNFRSF12A, TNFRSF8, TNFSF10, TP53, TP73, TRPV1, TSC22D1, TSPO, UNC5C, ZBTB16, ZNF268",-0.7075400280021594,-0.581184825935505,-0.5629528854406733,0.10727704825251941,0.11302403611762968,0.19877735120998963,0.15068394669569807,0.1528684661119828,0.36651727513829685
GO:0043066:negative regulation of apoptotic process,"ADAMTS20, ADORA1, ANGPT1, AQP1, ARL6IP1, ASCL1, ASIC2, ATF5, AXL, BCL2, BCL2L1, BCL2L10, BCL2L2, BCL3, BFAR, BNIP1, BNIP3, BNIP3L, BRAF, CD27, CD28, CD38, CD40LG, CD44, CD74, CHST11, CLDN7, CLEC5A, CLN3, CREB1, CRYAB, CSF1R, CTNNB1, CTNS, CTSH, CX3CL1, DAD1, DDR2, DPEP1, EDNRB, EGFR, EGR3, ERBB2, ERBB3, ERBB4, EVI2B, FAIM2, FAS, FATE1, FKBP8, FLNA, FLT4, FOXE3, FOXO1, GAS6, GATA1, GATA6, GLI3, GREM1, HGF, HHIP, HIGD1A, HIGD2A, HMGA2, HPN, HSP90AB1, HSPA5, HSPB1, HSPD1, HTR2B, IFI6, IGF1R, IHH, IL2RB, IL31RA, IL6ST, KDR, LEF1, LHX3, LHX4, LRP2, LTF, LTK, MAEL, MAGEA4, MALT1, MCL1, MITF, MMP9, MSX1, MSX2, MTDH, MYC, NCKAP1L, NFKB1, NNT, NOTCH2, NR1H4, NR2E1, NTRK1, NTSR1, OPN3, OSR1, PAGE4, PAX2, PAX7, PDE3A, PDPN, PKHD1, PLAUR, POU3F3, POU4F1, PRAME, PRLR, PROC, PROP1, PSEN1, PTGFR, PTK2, PTK2B, RELA, RHBDD1, RNF144B, SEMA4D, SFRP1, SHH, SIX4, SLC40A1, SLC9A1, SMAD3, SMAD5, SMAD6, SMO, SNCA, SOX10, SOX8, SOX9, SRC, TBX3, TEK, TFAP2A, TFAP2B, TFRC, THBS1, TMBIM4, TMBIM6, TNFRSF10D, TNFRSF18, TNFSF18, TP53, TPT1, TSC22D1, TWIST1, TWIST2, VTCN1, WFS1, WNT5A, WT1, XBP1, YME1L1, ZFAND6, ZNF16, ZNF268",-0.9825196697941417,-0.8230430340009532,-0.6067079924034308,0.08167987476717513,0.08193799728094783,0.17329433663960933,0.12051888584090474,0.11452028987668979,0.30110547094807033
GO:0043067:regulation of programmed cell death,"ACER3, BNIP3L, CRYAB, CXCR4, ZDHHC17",-1.0727717011427207,-0.6969779313390989,-0.8222665749159945,0.14699650353777988,0.2902941298853529,0.5212430725716591,0.25531389503270063,0.4175751066650453,0.7849701973475065
GO:0043068:positive regulation of programmed cell death,"BNIP3, NTRK1, POU4F2, RARG, REST, TNF, TSC22D1",1.0290631955857896,1.4669055846629522,1.5140595044205993,0.1047489315519608,5.054016785443396e-07,0.11210858013653302,0.1250289074675722,1.8421053336706941e-06,0.2734024294984726
GO:0043069:negative regulation of programmed cell death,"AMIGO2, BNIP3, BNIP3L, KIT, PAX2, POU4F1, TM7SF3, TMEM109, TSC22D1, WFS1",-1.5615028503090174,-1.4143776509085177,-0.5991315233401591,0.04047667564408192,0.022055664753535605,0.2821765959283125,0.0737200046715139,0.04090512547930174,0.4798485037660545
GO:0043073:germ cell nucleus,TP53,1.50479886118515,0.132087815214965,0.38576499775619,7.37731636548655e-18,0.417553365747441,0.173717558327026,1.62053984108815e-16,0.648347202266719,0.45065862440917
GO:0043076:megasporocyte nucleus,"ZFP64, ZNF70",0.9058790660948031,0.4944824745599655,0.695809803249298,4.400043783908722e-07,0.0007474040941529476,0.03611741554467848,2.387194960705546e-06,0.0019982252039510246,0.11617586491066709
GO:0043083:synaptic cleft,"ACHE, APOE, CDH8, CDHR3, COLQ, GRIN1, LAMA2, LAMB2, NLGN1, PRSS12, SLC1A1",-0.13672172501175386,-0.2361563938556389,-0.06564616979021327,0.16686635890361148,0.009929529080175997,0.10638246308677397,0.19767933663714982,0.019159547911909183,0.23707928032715558
GO:0043084:penile erection,"ACVR2A, ADA",0.219495397838763,0.3363521657156395,0.119251312768268,0.06725668020733247,0.024653321448795,0.02984084384423778,0.13506307655882788,0.0502517980105125,0.10016404135398178
GO:0043085:positive regulation of catalytic activity,"APH1A, ATP7A, B3GAT3, CAV1, FGFR4, NCSTN, PSEN1, PSEN2, PSENEN, SLC5A3, STX4",-0.4816448689713102,-0.41895444436074597,-0.19815914305609877,0.072779220977358,0.260791913656689,0.07514089240792349,0.12860693723288116,0.32812383112430754,0.1454700124942152
GO:0043086:negative regulation of catalytic activity,"NOTCH1, PLN, SLN",-5.423068769955094,-5.676323040056236,-6.7769303930604865,0.0053559261525839945,2.2516427713608003e-05,0.010735885391684278,0.013855747917301096,7.151937598216667e-05,0.041748564788056435
GO:0043087:regulation of GTPase activity,"BVES, EFNA5, EPHA1, EPHA3, EPHA4, EPHA5, EPHB3, GPR137B, NF1, NTRK2, PLXNA1, PLXNA2, PLXNA3, PLXNA4, PLXNB1, PLXNB2, PLXNB3, PLXNC1, PLXND1, PRKG1, PROM2, PTK2, RDX",-0.35772840858428495,-0.1355796902978394,-0.16615704679957705,0.11115864699436567,0.05435632901079782,0.18670390852973154,0.17052695415124655,0.09051630171836209,0.2856050753545607
GO:0043090:amino acid import,SLC38A1,1.16963842663569,0.775132775739064,0.804825002930741,5.69648434114156e-07,2.21268924405497e-06,0.0403976604933956,3.18187302111656e-06,8.24866768322157e-06,0.147429608981778
GO:0043101:purine-containing compound salvage,ADA,-0.358237823683702,-0.325943763622886,-0.715053592944233,0.134513360414218,0.04930664289759,0.0596816343506886,0.270126153112094,0.100503596021025,0.200326419874877
GO:0043103:hypoxanthine salvage,ADA,-0.358237823683702,-0.325943763622886,-0.715053592944233,0.134513360414218,0.04930664289759,0.0596816343506886,0.270126153112094,0.100503596021025,0.200326419874877
GO:0043112:receptor metabolic process,FUT8,-0.550028608451774,-0.477250779606816,0.356754906568575,0.0009988715011449,2.05945481206301e-05,0.179536119778882,0.0033208190410919,6.93736626400858e-05,0.462369425878714
GO:0043113:receptor clustering,"AGRN, DLG3, FLNA, GRIK2, ITGA4, ITGAL, ITGB2, ITGB7, PIGR, THY1",-0.7380495320184625,-0.6370483795193868,-0.8131410344185971,0.04107175974682248,0.01542997333351908,0.16238100949565595,0.07716612488377735,0.027803990014488352,0.35215381352621095
GO:0043114:regulation of vascular permeability,"BCR, BDKRB2, CDH5, GPR4, HRH1, NPR1, PLVAP, SRC, TEK, YES1",-0.714542764988235,-0.7179250526375569,-0.683657226187566,0.11489163335217896,0.10257035189695618,0.1168306592025403,0.17824043426116937,0.1593951952632668,0.27028510977327486
GO:0043116:negative regulation of vascular permeability,"ADORA2A, ANGPT1, CLDN5, FERMT2, PDE3A, PTPRJ, RAMP2, SLIT2",-0.8464540146233852,-0.9631173838712058,-0.7983689177389219,0.0052753370769611655,0.08223616796762483,0.16146953740251782,0.012491165843490958,0.11770357991444039,0.28423658861589535
GO:0043117:positive regulation of vascular permeability,"PDE3A, PTP4A3, TACR1, TACR2, TGFB1, TRPV4",-2.223709941491799,-2.195935722954586,-1.8801604618437633,0.08327468626807537,0.03558519283511143,0.04818633030938622,0.1324822132108233,0.061434190562989606,0.14847935611792754
GO:0043120:tumor necrosis factor binding,"A2M, ADAM17, MMP8, TMC8, TNFRSF1A, TNFRSF1B",-1.3439806909469845,-0.7381755747484386,-0.3791594867775966,0.002792290740581798,0.1601208829493909,0.23720288014725288,0.007532803259511925,0.232180968606297,0.2910499856380774
GO:0043121:neurotrophin binding,"NGFR, NTRK1, NTRK2, NTRK3",-0.21712428175155657,0.5966676582269436,0.6817846398812788,0.16967300063553928,0.0026006134713002335,0.18745881679457713,0.26970696643127967,0.005961046322142742,0.2092554025052445
GO:0043122:regulation of canonical NF-kappaB signal transduction,"ANGPT1, CLEC7A, F2RL1, HSPB1, LIME1, NFKBIB, TNF, WNT5A, ZFAND6",-1.2307779055678176,-0.8168435102559444,-0.8267812966785915,0.10563952134794843,0.07631366867291481,0.2331904411789444,0.1415144092646901,0.12360662050540346,0.4250876856914547
GO:0043123:positive regulation of canonical NF-kappaB signal transduction,"ATP2C1, BST2, CANT1, CAV1, CCR7, CD36, CD4, CD40, CD74, CLEC4D, CLEC7A, CX3CL1, EDA, EDAR, EDNRA, EDNRB, F2R, F2RL1, FASLG, FLNA, GAPDH, GJA1, GOLT1B, GPR89A, GPRC5B, HLA-DRB1, HMOX1, HTR2B, IKBKB, ILK, IRAK4, IRF3, LGALS1, LITAF, LPAR1, LRRC19, LTB, LTBR, LTF, MALT1, MAS1, MAVS, MID2, MIER1, MTDH, MUL1, NDFIP1, NDFIP2, NFAT5, NOD1, PRKD1, REL, RELA, ROR1, SECTM1, SLC44A2, TFRC, TGFB1, TLR3, TLR4, TLR6, TMED4, TNF, TNFRSF10B, TNFRSF19, TNFRSF1A, TNFSF10, TNFSF11, TRIM13, TSPAN6, VAPA, WLS, ZDHHC13, ZDHHC17",-1.1656980140421387,-0.9446053301101919,-0.8629114191516275,0.08751134856519908,0.09172042585596868,0.1659774984360267,0.12353842813025867,0.11931482122102458,0.31440662019381266
GO:0043124:negative regulation of canonical NF-kappaB signal transduction,"ESR1, LILRB4, NFKBIA, NFKBIL1, NR1D1, NR1H4, RORA, SLC39A8, STAT1, TGFBR3, TREM2, TRIM59, TSPAN6",-0.7985018930493917,-0.6901800505998088,-0.8883079632168165,0.00035973225515094484,0.057282472804858424,0.024177025218068398,0.0011446964484825802,0.07440928071303796,0.059123048855110064
GO:0043125:ErbB-3 class receptor binding,"ERBB2, ERBB3, NRG1",-1.4753652657786531,-0.19420997556947986,0.053640068572052314,0.00012427814689558713,0.00020475978532922125,0.10727312951665557,0.00044571828976758764,0.0005763344692001381,0.23802674252752076
GO:0043129:surfactant homeostasis,"ABCA12, ABCA3, CTSH, EPAS1, ITGB6, KDR, LPCAT1, TGFB1",-0.4978966699897539,-0.6196534716244129,-0.40207212712988694,0.06277621488825821,0.026688908317910938,0.02695605061998512,0.10028878206165782,0.04607570121953848,0.07797436236865657
